time_s,amplitude_mv
15.669444,-0.190058
15.672222,-0.154520
15.675000,-0.140876
15.677778,-0.141850
15.680556,-0.194777
15.683333,-0.146190
15.686111,-0.122656
15.688889,-0.175163
15.691667,-0.168358
15.694444,-0.182327
15.697222,-0.226300
15.700000,-0.121974
15.702778,-0.089145
15.705556,-0.112875
15.708333,-0.126031
15.711111,-0.221632
15.713889,-0.203167
15.716667,-0.189467
15.719444,-0.150177
15.722222,-0.103216
15.725000,-0.089556
15.727778,-0.122832
15.730556,-0.147290
15.733333,-0.160583
15.736111,-0.197338
15.738889,-0.155203
15.741667,-0.128352
15.744444,-0.118062
15.747222,-0.094040
15.750000,-0.164810
15.752778,-0.174992
15.755556,-0.196784
15.758333,-0.182622
15.761111,-0.141355
15.763889,-0.116976
15.766667,-0.154890
15.769444,-0.128744
15.772222,-0.174199
15.775000,-0.173604
15.777778,-0.197261
15.780556,-0.083714
15.783333,-0.117425
15.786111,-0.128675
15.788889,-0.162183
15.791667,-0.226555
15.794444,-0.152859
15.797222,-0.146823
15.800000,-0.131682
15.802778,-0.138332
15.805556,-0.046216
15.808333,-0.135385
15.811111,-0.175040
15.813889,-0.153766
15.816667,-0.173460
15.819444,-0.092598
15.822222,-0.110366
15.825000,-0.111892
15.827778,-0.136207
15.830556,-0.214090
15.833333,-0.201079
15.836111,-0.161810
15.838889,-0.147941
15.841667,-0.122706
15.844444,-0.128263
15.847222,-0.101674
15.850000,-0.115257
15.852778,-0.169553
15.855556,-0.186546
15.858333,-0.188883
15.861111,-0.093979
15.863889,-0.180569
15.866667,-0.074617
15.869444,-0.038665
15.872222,-0.196099
15.875000,-0.169376
15.877778,-0.137116
15.880556,-0.101753
15.883333,-0.013275
15.886111,-0.017026
15.888889,-0.046597
15.891667,-0.059196
15.894444,-0.096698
15.897222,0.019029
15.900000,-0.024166
15.902778,0.023993
15.905556,-0.014793
15.908333,0.002087
15.911111,0.015271
15.913889,-0.086245
15.916667,-0.106181
15.919444,-0.006664
15.922222,0.071704
15.925000,0.045399
15.927778,0.010318
15.930556,-0.083382
15.933333,-0.056993
15.936111,-0.063588
15.938889,-0.116857
15.941667,0.002244
15.944444,0.004115
15.947222,-0.008468
15.950000,-0.078038
15.952778,-0.131991
15.955556,-0.167757
15.958333,-0.155750
15.961111,-0.215781
15.963889,-0.192534
15.966667,-0.179898
15.969444,-0.190432
15.972222,-0.195631
15.975000,-0.179665
15.977778,-0.083765
15.980556,0.035667
15.983333,0.115900
15.986111,0.289396
15.988889,0.387478
15.991667,0.533330
15.994444,0.674939
15.997222,0.678924
16.000000,0.929115
16.002778,0.873107
16.005556,0.741914
16.008333,0.639251
16.011111,0.355329
16.013889,0.171577
16.016667,0.009916
16.019444,-0.010526
16.022222,-0.116149
16.025000,-0.164915
16.027778,-0.212121
16.030556,-0.323130
16.033333,-0.420204
16.036111,-0.422496
16.038889,-0.371188
16.041667,-0.402923
16.044444,-0.377007
16.047222,-0.364933
16.050000,-0.336906
16.052778,-0.393740
16.055556,-0.354096
16.058333,-0.328390
16.061111,-0.240995
16.063889,-0.162531
16.066667,-0.130186
16.069444,-0.093753
16.072222,-0.160081
16.075000,-0.213495
16.077778,-0.184689
16.080556,-0.076909
16.083333,-0.046727
16.086111,-0.073402
16.088889,-0.114932
16.091667,-0.107485
16.094444,-0.192598
16.097222,-0.137215
16.100000,-0.039363
16.102778,-0.059680
16.105556,-0.074481
16.108333,-0.059150
16.111111,-0.123354
16.113889,-0.176324
16.116667,-0.104814
16.119444,-0.052376
16.122222,-0.048755
16.125000,-0.026875
16.127778,-0.055911
16.130556,-0.065690
16.133333,-0.105658
16.136111,-0.115462
16.138889,0.009156
16.141667,0.016402
16.144444,0.051984
16.147222,0.058759
16.150000,0.025653
16.152778,-0.039463
16.155556,-0.021019
16.158333,-0.004161
16.161111,0.068034
16.163889,0.103832
16.166667,0.087131
16.169444,0.032662
16.172222,0.044433
16.175000,0.024104
16.177778,-0.000913
16.180556,0.119158
16.183333,0.174363
16.186111,0.231284
16.188889,0.119604
16.191667,0.078264
16.194444,0.041444
16.197222,0.095784
16.200000,0.137044
16.202778,0.147350
16.205556,0.179038
16.208333,0.101579
16.211111,0.146756
16.213889,0.065322
16.216667,0.089694
16.219444,0.080424
16.222222,0.143736
16.225000,0.167157
16.227778,0.153179
16.230556,0.122317
16.233333,0.111150
16.236111,0.080440
16.238889,0.110917
16.241667,0.160849
16.244444,0.151769
16.247222,0.115329
16.250000,0.100869
16.252778,0.056788
16.255556,0.025315
16.258333,-0.021393
16.261111,0.031253
16.263889,0.070338
16.266667,0.090592
16.269444,0.024391
16.272222,0.010945
16.275000,-0.008717
16.277778,-0.001241
16.280556,0.033145
16.283333,-0.005842
16.286111,0.037416
16.288889,-0.030858
16.291667,-0.109551
16.294444,-0.097946
16.297222,-0.043296
16.300000,-0.035224
16.302778,0.045823
16.305556,-0.002089
16.308333,0.038482
16.311111,-0.074718
16.313889,-0.111940
16.316667,-0.149710
16.319444,-0.045515
16.322222,-0.054937
16.325000,-0.043042
16.327778,-0.004445
16.330556,-0.050136
16.333333,-0.086523
16.336111,-0.135836
16.338889,-0.097253
16.341667,-0.055905
16.344444,-0.006743
16.347222,0.005226
16.350000,-0.068752
16.352778,-0.058865
16.355556,-0.102057
16.358333,-0.111620
16.361111,-0.037386
16.363889,0.019105
16.366667,0.024537
16.369444,-0.034030
16.372222,-0.109251
16.375000,-0.133909
16.377778,-0.091759
16.380556,-0.017466
16.383333,-0.019495
16.386111,-0.014609
16.388889,-0.055989
16.391667,-0.108855
16.394444,-0.127495
16.397222,-0.106991
16.400000,-0.020559
16.402778,-0.040333
16.405556,-0.019959
16.408333,-0.071067
16.411111,-0.065029
16.413889,-0.074728
16.416667,-0.062622
16.419444,-0.069946
16.422222,-0.017299
16.425000,-0.020576
16.427778,-0.017288
16.430556,-0.063827
16.433333,-0.105410
16.436111,-0.106000
16.438889,-0.065979
16.441667,-0.045547
16.444444,-0.019041
16.447222,0.029234
16.450000,0.021746
16.452778,-0.133282
16.455556,-0.145151
16.458333,-0.111116
16.461111,-0.042673
16.463889,0.017910
16.466667,0.005821
16.469444,-0.040644
16.472222,-0.070026
16.475000,-0.123784
16.477778,-0.091749
16.480556,-0.043469
16.483333,-0.055036
16.486111,-0.037926
16.488889,-0.065876
16.491667,-0.050664
16.494444,-0.089724
16.497222,-0.067069
16.500000,-0.101542
16.502778,-0.051810
16.505556,0.024281
16.508333,-0.102466
16.511111,-0.023717
16.513889,-0.144286
16.516667,-0.059850
16.519444,-0.076434
16.522222,0.023269
16.525000,0.106664
16.527778,-0.074879
16.530556,-0.025885
16.533333,-0.134850
16.536111,-0.070724
16.538889,-0.059084
16.541667,-0.006123
16.544444,-0.012363
16.547222,0.028231
16.550000,-0.076172
16.552778,-0.033008
16.555556,-0.092705
16.558333,-0.097499
16.561111,0.035301
16.563889,0.016086
16.566667,0.072423
16.569444,0.017988
16.572222,-0.082646
16.575000,-0.078339
16.577778,-0.053524
16.580556,0.030231
16.583333,0.032962
16.586111,0.029584
16.588889,-0.010808
16.591667,-0.047652
16.594444,-0.030460
16.597222,-0.057770
16.600000,-0.030650
16.602778,0.003346
16.605556,0.015387
16.608333,-0.033523
16.611111,-0.055292
16.613889,-0.016930
16.616667,-0.063615
16.619444,-0.000884
16.622222,-0.054775
16.625000,0.055280
16.627778,0.016313
16.630556,-0.033328
16.633333,-0.047291
16.636111,-0.070494
16.638889,-0.088668
16.641667,0.045601
16.644444,0.050250
16.647222,0.023387
16.650000,-0.033697
16.652778,-0.086324
16.655556,-0.045665
16.658333,0.021047
16.661111,0.021625
16.663889,0.004716
16.666667,0.050635
16.669444,0.008702
16.672222,-0.003461
16.675000,-0.027776
16.677778,-0.116261
16.680556,0.032133
16.683333,0.022193
16.686111,0.015556
16.688889,0.025289
16.691667,0.004254
16.694444,-0.077913
16.697222,0.007625
16.700000,0.052619
16.702778,0.075110
16.705556,0.065086
16.708333,0.044790
16.711111,0.070964
16.713889,-0.026139
16.716667,0.064416
16.719444,0.072334
16.722222,0.125855
16.725000,0.106197
16.727778,0.146024
16.730556,0.138594
16.733333,0.055517
16.736111,0.116103
16.738889,0.141820
16.741667,0.168716
16.744444,0.243135
16.747222,0.144001
16.750000,0.183866
16.752778,0.183598
16.755556,0.165315
16.758333,0.154377
16.761111,0.170505
16.763889,0.183789
16.766667,0.182405
16.769444,0.164627
16.772222,0.074029
16.775000,0.093232
16.777778,0.141668
16.780556,0.104597
16.783333,0.086535
16.786111,0.073045
16.788889,0.086549
16.791667,-0.002724
16.794444,-0.019805
16.797222,-0.066775
16.800000,0.006391
16.802778,0.021487
16.805556,0.035841
16.808333,0.057829
16.811111,0.046661
16.813889,0.190581
16.816667,0.238471
16.819444,0.432332
16.822222,0.598798
16.825000,0.769894
16.827778,0.927641
16.830556,1.032345
16.833333,0.986865
16.836111,0.934224
16.838889,0.888116
16.841667,0.786901
16.844444,0.672366
16.847222,0.454968
16.850000,0.279094
16.852778,0.124285
16.855556,-0.036092
16.858333,-0.079962
16.861111,-0.101997
16.863889,-0.130740
16.866667,-0.113422
16.869444,-0.196316
16.872222,-0.264439
16.875000,-0.369242
16.877778,-0.203818
16.880556,-0.229676
16.883333,-0.074128
16.886111,-0.136313
16.888889,-0.105735
16.891667,-0.149915
16.894444,-0.062129
16.897222,-0.066110
16.900000,-0.004408
16.902778,0.041583
16.905556,0.128873
16.908333,0.110907
16.911111,0.107602
16.913889,0.007014
16.916667,0.041186
16.919444,0.033497
16.922222,0.105756
16.925000,0.120956
16.927778,0.135593
16.930556,0.114551
16.933333,0.082597
16.936111,0.027605
16.938889,0.116717
16.941667,0.131830
16.944444,0.152254
16.947222,0.134719
16.950000,0.106126
16.952778,0.142479
16.955556,0.094424
16.958333,0.120951
16.961111,0.156557
16.963889,0.274632
16.966667,0.243989
16.969444,0.156167
16.972222,0.136641
16.975000,0.128704
16.977778,0.165755
16.980556,0.189764
16.983333,0.267362
16.986111,0.310360
16.988889,0.206516
16.991667,0.179039
16.994444,0.183205
16.997222,0.204535
17.000000,0.324784
17.002778,0.341903
17.005556,0.359612
17.008333,0.307316
17.011111,0.272417
17.013889,0.215028
17.016667,0.292711
17.019444,0.325093
17.022222,0.395684
17.025000,0.373951
17.027778,0.362823
17.030556,0.335329
17.033333,0.325621
17.036111,0.253588
17.038889,0.351414
17.041667,0.371802
17.044444,0.365109
17.047222,0.322832
17.050000,0.341654
17.052778,0.348816
17.055556,0.341908
17.058333,0.323103
17.061111,0.409285
17.063889,0.374293
17.066667,0.395207
17.069444,0.312648
17.072222,0.263661
17.075000,0.234246
17.077778,0.203603
17.080556,0.337552
17.083333,0.306780
17.086111,0.297971
17.088889,0.248921
17.091667,0.228221
17.094444,0.255146
17.097222,0.268169
17.100000,0.186103
17.102778,0.256007
17.105556,0.239134
17.108333,0.268373
17.111111,0.198261
17.113889,0.133995
17.116667,0.152556
17.119444,0.164588
17.122222,0.262396
17.125000,0.242808
17.127778,0.223541
17.130556,0.077866
17.133333,0.116840
17.136111,0.173581
17.138889,0.177006
17.141667,0.120486
17.144444,0.187621
17.147222,0.147222
17.150000,0.193765
17.152778,0.109194
17.155556,0.065883
17.158333,0.112410
17.161111,0.073715
17.163889,0.147926
17.166667,0.176731
17.169444,0.165410
17.172222,0.040159
17.175000,0.068429
17.177778,0.127472
17.180556,0.094035
17.183333,0.178755
17.186111,0.177318
17.188889,0.196746
17.191667,0.096244
17.194444,0.073759
17.197222,0.115551
17.200000,0.088520
17.202778,0.160135
17.205556,0.164214
17.208333,0.149695
17.211111,0.137458
17.213889,0.099013
17.216667,0.063896
17.219444,0.125377
17.222222,0.207125
17.225000,0.155655
17.227778,0.167422
17.230556,0.116788
17.233333,0.086416
17.236111,0.036048
17.238889,0.157522
17.241667,0.134418
17.244444,0.213020
17.247222,0.153007
17.250000,0.114928
17.252778,0.132131
17.255556,0.114959
17.258333,0.115985
17.261111,0.175000
17.263889,0.173729
17.266667,0.178784
17.269444,0.124898
17.272222,0.131374
17.275000,0.065913
17.277778,0.149451
17.280556,0.136560
17.283333,0.181582
17.286111,0.207721
17.288889,0.156098
17.291667,0.104646
17.294444,0.088740
17.297222,0.127688
17.300000,0.119581
17.302778,0.174269
17.305556,0.189586
17.308333,0.191254
17.311111,0.120496
17.313889,0.148129
17.316667,0.093135
17.319444,0.125583
17.322222,0.168665
17.325000,0.152414
17.327778,0.143203
17.330556,0.117811
17.333333,0.133432
17.336111,0.094921
17.338889,0.111496
17.341667,0.205165
17.344444,0.239374
17.347222,0.219787
17.350000,0.118451
17.352778,0.091102
17.355556,0.149646
17.358333,0.126918
17.361111,0.153961
17.363889,0.213625
17.366667,0.218808
17.369444,0.137020
17.372222,0.120114
17.375000,0.123652
17.377778,0.079089
17.380556,0.155267
17.383333,0.156257
17.386111,0.164034
17.388889,0.146930
17.391667,0.136197
17.394444,0.088140
17.397222,0.089439
17.400000,0.148890
17.402778,0.151382
17.405556,0.209734
17.408333,0.206708
17.411111,0.128422
17.413889,0.094964
17.416667,0.116055
17.419444,0.078738
17.422222,0.196635
17.425000,0.291560
17.427778,0.177071
17.430556,0.136461
17.433333,0.127824
17.436111,0.151289
17.438889,0.161154
17.441667,0.109426
17.444444,0.215321
17.447222,0.264718
17.450000,0.168008
17.452778,0.076466
17.455556,0.108688
17.458333,0.086117
17.461111,0.203682
17.463889,0.167961
17.466667,0.195233
17.469444,0.132700
17.472222,0.101262
17.475000,0.144418
17.477778,0.120833
17.480556,0.141806
17.483333,0.158870
17.486111,0.140782
17.488889,0.129530
17.491667,0.128340
17.494444,0.130158
17.497222,0.094885
17.500000,0.197696
17.502778,0.167610
17.505556,0.193278
17.508333,0.144261
17.511111,0.164900
17.513889,0.169056
17.516667,0.058055
17.519444,0.136559
17.522222,0.227512
17.525000,0.166284
17.527778,0.211633
17.530556,0.193868
17.533333,0.129050
17.536111,0.144372
17.538889,0.216212
17.541667,0.270393
17.544444,0.241590
17.547222,0.224585
17.550000,0.183402
17.552778,0.211339
17.555556,0.139696
17.558333,0.207497
17.561111,0.270233
17.563889,0.291657
17.566667,0.320624
17.569444,0.362884
17.572222,0.248718
17.575000,0.227335
17.577778,0.293053
17.580556,0.313221
17.583333,0.384635
17.586111,0.349031
17.588889,0.303889
17.591667,0.211148
17.594444,0.185689
17.597222,0.182658
17.600000,0.278807
17.602778,0.255381
17.605556,0.334685
17.608333,0.262882
17.611111,0.200922
17.613889,0.140073
17.616667,0.172598
17.619444,0.146312
17.622222,0.160513
17.625000,0.220557
17.627778,0.155799
17.630556,0.080745
17.633333,0.065398
17.636111,0.048244
17.638889,0.109031
17.641667,0.150456
17.644444,0.315162
17.647222,0.301966
17.650000,0.433539
17.652778,0.478932
17.655556,0.657980
17.658333,0.847742
17.661111,1.052305
17.663889,1.127052
17.666667,1.217665
17.669444,1.166715
17.672222,0.954975
17.675000,0.791297
17.677778,0.618323
17.680556,0.495668
17.683333,0.444739
17.686111,0.247182
17.688889,0.124883
17.691667,0.084560
17.694444,-0.030803
17.697222,-0.027186
17.700000,-0.109852
17.702778,-0.088382
17.705556,-0.123060
17.708333,-0.130982
17.711111,-0.223515
17.713889,-0.158844
17.716667,-0.134490
17.719444,-0.073173
17.722222,-0.002014
17.725000,0.039311
17.727778,0.104162
17.730556,0.034316
17.733333,0.071695
17.736111,0.130517
17.738889,0.153539
17.741667,0.113122
17.744444,0.171141
17.747222,0.192123
17.750000,0.141367
17.752778,0.065070
17.755556,0.109423
17.758333,0.123596
17.761111,0.225364
17.763889,0.192359
17.766667,0.233690
17.769444,0.128659
17.772222,0.097931
17.775000,0.135778
17.777778,0.168028
17.780556,0.151463
17.783333,0.219703
17.786111,0.185728
17.788889,0.196707
17.791667,0.190342
17.794444,0.133475
17.797222,0.155854
17.800000,0.173918
17.802778,0.233159
17.805556,0.323077
17.808333,0.255337
17.811111,0.188278
17.813889,0.186531
17.816667,0.159422
17.819444,0.219364
17.822222,0.339339
17.825000,0.320081
17.827778,0.371178
17.830556,0.278679
17.833333,0.253634
17.836111,0.277879
17.838889,0.215752
17.841667,0.351285
17.844444,0.374668
17.847222,0.416136
17.850000,0.368088
17.852778,0.272216
17.855556,0.337371
17.858333,0.320685
17.861111,0.347078
17.863889,0.412877
17.866667,0.399347
17.869444,0.418373
17.872222,0.342263
17.875000,0.320231
17.877778,0.358044
17.880556,0.402965
17.883333,0.425878
17.886111,0.445467
17.888889,0.387372
17.891667,0.327464
17.894444,0.330142
17.897222,0.295341
17.900000,0.330967
17.902778,0.413005
17.905556,0.413579
17.908333,0.332658
17.911111,0.269072
17.913889,0.288278
17.916667,0.263439
17.919444,0.274704
17.922222,0.287481
17.925000,0.315970
17.927778,0.278527
17.930556,0.209493
17.933333,0.189836
17.936111,0.181543
17.938889,0.183678
17.941667,0.255845
17.944444,0.283568
17.947222,0.255264
17.950000,0.172072
17.952778,0.157537
17.955556,0.119392
17.958333,0.097683
17.961111,0.190839
17.963889,0.199067
17.966667,0.263289
17.969444,0.189401
17.972222,0.121345
17.975000,0.085095
17.977778,0.096174
17.980556,0.098052
17.983333,0.106976
17.986111,0.133287
17.988889,0.125037
17.991667,0.018329
17.994444,0.038276
17.997222,0.055673
18.000000,0.092689
18.002778,0.115527
18.005556,0.134156
18.008333,0.170109
18.011111,0.094519
18.013889,0.026445
18.016667,0.043477
18.019444,0.077982
18.022222,0.095385
18.025000,0.112057
18.027778,0.146498
18.030556,0.061738
18.033333,0.005893
18.036111,0.032822
18.038889,0.066644
18.041667,0.045160
18.044444,0.126524
18.047222,0.142036
18.050000,0.090440
18.052778,0.104720
18.055556,0.063661
18.058333,0.093088
18.061111,0.174984
18.063889,0.142879
18.066667,0.120618
18.069444,0.109598
18.072222,0.022071
18.075000,0.023504
18.077778,0.017990
18.080556,0.089473
18.083333,0.091885
18.086111,0.093808
18.088889,0.096227
18.091667,0.036880
18.094444,-0.041765
18.097222,-0.017379
18.100000,0.029459
18.102778,0.074976
18.105556,0.124121
18.108333,0.093300
18.111111,0.075871
18.113889,0.035894
18.116667,0.048430
18.119444,0.068422
18.122222,0.096558
18.125000,0.140384
18.127778,0.116399
18.130556,0.058549
18.133333,0.050050
18.136111,-0.062870
18.138889,0.027941
18.141667,0.068848
18.144444,0.136107
18.147222,0.136993
18.150000,0.007305
18.152778,0.054104
18.155556,-0.035054
18.158333,-0.010649
18.161111,0.057916
18.163889,0.084537
18.166667,0.042901
18.169444,0.073784
18.172222,0.033099
18.175000,0.025727
18.177778,-0.001788
18.180556,0.050097
18.183333,0.084237
18.186111,0.138718
18.188889,-0.027588
18.191667,-0.014127
18.194444,-0.010251
18.197222,-0.032806
18.200000,0.029554
18.202778,0.071062
18.205556,0.065290
18.208333,0.061951
18.211111,0.035996
18.213889,-0.020585
18.216667,-0.024176
18.219444,0.018299
18.222222,0.063103
18.225000,0.028209
18.227778,0.075635
18.230556,0.006666
18.233333,0.022652
18.236111,-0.001918
18.238889,0.044564
18.241667,0.020459
18.244444,0.063114
18.247222,0.025269
18.250000,0.002309
18.252778,0.021950
18.255556,0.017297
18.258333,-0.038309
18.261111,0.023710
18.263889,0.064278
18.266667,0.079669
18.269444,-0.026091
18.272222,-0.062989
18.275000,-0.018851
18.277778,-0.074931
18.280556,0.010176
18.283333,0.062280
18.286111,0.072789
18.288889,0.025401
18.291667,-0.024204
18.294444,-0.012918
18.297222,-0.019544
18.300000,-0.009992
18.302778,0.048069
18.305556,0.068586
18.308333,0.083613
18.311111,0.012770
18.313889,-0.005051
18.316667,-0.056908
18.319444,-0.020481
18.322222,0.028219
18.325000,0.048049
18.327778,0.003469
18.330556,0.030081
18.333333,-0.016221
18.336111,-0.056106
18.338889,0.001766
18.341667,0.030997
18.344444,0.070005
18.347222,-0.002787
18.350000,-0.004797
18.352778,-0.039813
18.355556,-0.029252
18.358333,-0.041060
18.361111,-0.053049
18.363889,0.022054
18.366667,0.052352
18.369444,0.025593
18.372222,0.038276
18.375000,-0.006884
18.377778,0.002490
18.380556,0.047225
18.383333,0.123977
18.386111,0.085457
18.388889,0.078124
18.391667,0.016842
18.394444,0.077132
18.397222,0.066301
18.400000,0.080085
18.402778,0.143839
18.405556,0.180066
18.408333,0.138237
18.411111,0.091294
18.413889,0.059775
18.416667,0.093402
18.419444,0.105412
18.422222,0.139853
18.425000,0.126022
18.427778,0.143798
18.430556,0.087088
18.433333,0.039026
18.436111,0.040853
18.438889,0.076427
18.441667,0.105720
18.444444,0.113262
18.447222,0.064944
18.450000,0.001113
18.452778,-0.070192
18.455556,-0.089390
18.458333,-0.070376
18.461111,-0.074917
18.463889,-0.035681
18.466667,-0.078798
18.469444,-0.129341
18.472222,-0.076627
18.475000,-0.098535
18.477778,-0.038253
18.480556,0.071564
18.483333,0.256958
18.486111,0.424707
18.488889,0.501064
18.491667,0.631773
18.494444,0.795714
18.497222,0.824166
18.500000,1.012089
18.502778,1.024752
18.505556,0.772916
18.508333,0.671830
18.511111,0.436510
18.513889,0.250983
18.516667,0.102300
18.519444,0.053582
18.522222,-0.028070
18.525000,-0.109432
18.527778,-0.167118
18.530556,-0.239975
18.533333,-0.369837
18.536111,-0.421968
18.538889,-0.305355
18.541667,-0.350538
18.544444,-0.304478
18.547222,-0.302863
18.550000,-0.281686
18.552778,-0.245524
18.555556,-0.252328
18.558333,-0.252834
18.561111,-0.173059
18.563889,-0.086065
18.566667,-0.064697
18.569444,-0.127673
18.572222,-0.081817
18.575000,-0.150009
18.577778,-0.050389
18.580556,0.003075
18.583333,-0.022420
18.586111,0.003418
18.588889,-0.075179
18.591667,-0.060148
18.594444,-0.116432
18.597222,-0.121344
18.600000,-0.057040
18.602778,-0.021697
18.605556,-0.003921
18.608333,0.013005
18.611111,-0.077909
18.613889,-0.028620
18.616667,-0.112842
18.619444,0.014230
18.622222,-0.019322
18.625000,0.033933
18.627778,0.006670
18.630556,-0.024146
18.633333,-0.018471
18.636111,0.005055
18.638889,0.032212
18.641667,0.033279
18.644444,0.082269
18.647222,0.049635
18.650000,0.012525
18.652778,-0.022800
18.655556,-0.004757
18.658333,0.047870
18.661111,0.032902
18.663889,0.126472
18.666667,0.177276
18.669444,0.138286
18.672222,0.053480
18.675000,0.018215
18.677778,0.098383
18.680556,0.062095
18.683333,0.205294
18.686111,0.174510
18.688889,0.210661
18.691667,0.065895
18.694444,0.124445
18.697222,0.107578
18.700000,0.141007
18.702778,0.149451
18.705556,0.219909
18.708333,0.197867
18.711111,0.188054
18.713889,0.133112
18.716667,0.086237
18.719444,0.105320
18.722222,0.131254
18.725000,0.229735
18.727778,0.139056
18.730556,0.160105
18.733333,0.090393
18.736111,0.073908
18.738889,0.077289
18.741667,0.140618
18.744444,0.136435
18.747222,0.106464
18.750000,0.091476
18.752778,0.019168
18.755556,-0.020313
18.758333,0.036909
18.761111,0.050135
18.763889,0.087698
18.766667,0.046924
18.769444,-0.019016
18.772222,0.020008
18.775000,-0.011768
18.777778,-0.021805
18.780556,-0.026867
18.783333,0.002938
18.786111,0.049978
18.788889,-0.038783
18.791667,-0.095700
18.794444,-0.050905
18.797222,-0.103326
18.800000,-0.015957
18.802778,-0.077732
18.805556,-0.014034
18.808333,0.003902
18.811111,-0.103533
18.813889,-0.146020
18.816667,-0.172948
18.819444,-0.074051
18.822222,-0.091766
18.825000,-0.056365
18.827778,-0.110906
18.830556,-0.070263
18.833333,-0.119023
18.836111,-0.160200
18.838889,-0.165726
18.841667,-0.044504
18.844444,-0.078761
18.847222,-0.113195
18.850000,-0.172410
18.852778,-0.178331
18.855556,-0.214542
18.858333,-0.166278
18.861111,-0.084020
18.863889,-0.088526
18.866667,-0.071016
18.869444,-0.138695
18.872222,-0.156507
18.875000,-0.119303
18.877778,-0.170097
18.880556,-0.107831
18.883333,-0.132229
18.886111,-0.036472
18.888889,-0.126751
18.891667,-0.123478
18.894444,-0.183373
18.897222,-0.150822
18.900000,-0.111155
18.902778,-0.106964
18.905556,-0.050093
18.908333,-0.130251
18.911111,-0.126626
18.913889,-0.191930
18.916667,-0.166423
18.919444,-0.156514
18.922222,-0.100692
18.925000,-0.116924
18.927778,-0.095465
18.930556,-0.142732
18.933333,-0.195220
18.936111,-0.184684
18.938889,-0.149460
18.941667,-0.130197
18.944444,-0.091651
18.947222,-0.129211
18.950000,-0.067289
18.952778,-0.144500
18.955556,-0.179326
18.958333,-0.128418
18.961111,-0.181156
18.963889,-0.168921
18.966667,-0.108144
18.969444,-0.172428
18.972222,-0.179274
18.975000,-0.184147
18.977778,-0.145119
18.980556,-0.166330
18.983333,-0.085842
18.986111,-0.093980
18.988889,-0.114130
18.991667,-0.182506
18.994444,-0.149912
18.997222,-0.183821
19.000000,-0.089433
19.002778,-0.128309
19.005556,-0.071611
19.008333,-0.120159
19.011111,-0.170531
19.013889,-0.171838
19.016667,-0.196321
19.019444,-0.232803
19.022222,-0.204221
19.025000,-0.056511
19.027778,-0.075842
19.030556,-0.097152
19.033333,-0.189115
19.036111,-0.231244
19.038889,-0.175359
19.041667,-0.120513
19.044444,-0.127008
19.047222,-0.058455
19.050000,-0.079202
19.052778,-0.170511
19.055556,-0.196288
19.058333,-0.210732
19.061111,-0.083547
19.063889,-0.097920
19.066667,-0.112717
19.069444,-0.124371
19.072222,-0.197340
19.075000,-0.193360
19.077778,-0.223313
19.080556,-0.106733
19.083333,-0.107984
19.086111,-0.066525
19.088889,-0.137324
19.091667,-0.177590
19.094444,-0.234222
19.097222,-0.164226
19.100000,-0.175092
19.102778,-0.125204
19.105556,-0.099734
19.108333,-0.120457
19.111111,-0.217462
19.113889,-0.203167
19.116667,-0.168779
19.119444,-0.169439
19.122222,-0.124077
19.125000,-0.094665
19.127778,-0.121237
19.130556,-0.189251
19.133333,-0.194096
19.136111,-0.166914
19.138889,-0.198431
19.141667,-0.136068
19.144444,-0.142077
19.147222,-0.083356
19.150000,-0.152697
19.152778,-0.213757
19.155556,-0.196440
19.158333,-0.211090
19.161111,-0.163896
19.163889,-0.146817
19.166667,-0.138122
19.169444,-0.099761
19.172222,-0.202938
19.175000,-0.184328
19.177778,-0.204884
19.180556,-0.115314
19.183333,-0.133122
19.186111,-0.096011
19.188889,-0.123621
19.191667,-0.095140
19.194444,-0.167423
19.197222,-0.189685
19.200000,-0.108852
19.202778,-0.022009
19.205556,-0.118357
19.208333,-0.112409
19.211111,-0.128947
19.213889,-0.156055
19.216667,-0.140951
19.219444,-0.125994
19.222222,0.005991
19.225000,-0.050793
19.227778,-0.021827
19.230556,-0.015372
19.233333,-0.072913
19.236111,-0.096534
19.238889,-0.070280
19.241667,0.011490
19.244444,0.024480
19.247222,0.045262
19.250000,-0.040197
19.252778,-0.012863
19.255556,-0.047332
19.258333,-0.025178
19.261111,0.048596
19.263889,0.014905
19.266667,-0.005732
19.269444,-0.044192
19.272222,-0.084219
19.275000,-0.109521
19.277778,-0.125156
19.280556,-0.132750
19.283333,-0.069070
19.286111,-0.055520
19.288889,-0.112950
19.291667,-0.145818
19.294444,-0.168895
19.297222,-0.210009
19.300000,-0.159644
19.302778,-0.133914
19.305556,-0.074599
19.308333,-0.058880
19.311111,-0.073705
19.313889,-0.033263
19.316667,0.049312
19.319444,0.225331
19.322222,0.417816
19.325000,0.632615
19.327778,0.725055
19.330556,0.805072
19.333333,0.742821
19.336111,0.822520
19.338889,0.686829
19.341667,0.595097
19.344444,0.475827
19.347222,0.261897
19.350000,0.111161
19.352778,-0.126958
19.355556,-0.122458
19.358333,-0.211787
19.361111,-0.256996
19.363889,-0.242265
19.366667,-0.367030
19.369444,-0.408800
19.372222,-0.419053
19.375000,-0.543457
19.377778,-0.445075
19.380556,-0.383706
19.383333,-0.273841
19.386111,-0.337966
19.388889,-0.231117
